grid_id,latitud_predicha,longitud_predicha,fecha_hora_prediccion,alcaldia,colonia,tipo_delito_predicho,rango_metros,probabilidad_prediccion
64_221,19.416235634266435,-99.12332280523565,2024-01-17 13:30:00,VENUSTIANOCARRANZA,LORENZO BOTURINI,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5516856
63_216,19.413673280851715,-99.14788760333344,2024-01-15 16:30:00,CUAUHTEMOC,DOCTORES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.501538
67_218,19.43533700485661,-99.13852852264088,2024-02-21 07:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5749788
78_212,19.486077358701383,-99.16993679960088,2024-06-18 01:30:00,AZCAPOTZALCO,LAS SALINAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53774655
79_206,19.49363051782391,-99.20065165852428,2024-05-12 19:30:00,AZCAPOTZALCO,TEZOZOMOC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5310308
38_218,19.286632290114447,-99.13867924478944,2024-03-14 10:30:00,TLALPAN,A.M.S.A,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56060636
40_230,19.30009862445215,-99.0797167322318,2024-08-11 07:30:00,IZTAPALAPA,VALLE DE SAN LORENZO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52177864
60_206,19.40005819885986,-99.19955392176816,2024-05-04 07:30:00,ALVAROOBREGON,ACUEDUCTO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57808256
58_208,19.390150343234776,-99.18917515400015,2024-06-01 10:30:00,ALVAROOBREGON,SAN PEDRO DE LOS PINOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5460834
46_187,19.327899279695664,-99.29317206308832,2024-01-13 16:30:00,CUAJIMALPADEMORELOS,SANTA ROSA XOCHIAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.522055
62_211,19.410040322958555,-99.17557188395855,2024-05-22 22:30:00,CUAUHTEMOC,HIPÓDROMO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5320822
51_216,19.354453529066276,-99.15206245836696,2024-04-29 19:30:00,COYOACAN,SAN DIEGO CHURUBUSCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52344924
61_219,19.401578645510433,-99.13561149796956,2024-08-21 19:30:00,IZTACALCO,VIADUCTO PIEDAD,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5226845
70_222,19.449176121625506,-99.12196816440796,2024-07-11 13:30:00,VENUSTIANOCARRANZA,MORELOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5157085
35_244,19.26989551498925,-99.00625136662435,2024-07-06 22:30:00,TLAHUAC,SAN JUAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54308444
50_231,19.348590346293925,-99.07545369604932,2024-04-22 13:30:00,IZTAPALAPA,LOS ÁNGELES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5694745
49_233,19.341649843644657,-99.06668979024948,2024-02-15 04:30:00,IZTAPALAPA,LOS ÁNGELES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5398562
70_209,19.445545574139494,-99.18704600494463,2024-03-08 10:30:00,MIGUELHIDALGO,LOS MANZANOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5488682
34_202,19.266952563792668,-99.21887270038692,2024-06-11 22:30:00,TLALPAN,CHIMILLI,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5646806
47_243,19.334027866193672,-99.01443383624056,2024-06-18 13:30:00,IZTAPALAPA,XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5554785
71_231,19.45168659778804,-99.07562684374206,2024-02-07 13:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN III SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56870794
53_208,19.363598663689743,-99.19189944181475,2024-07-03 22:30:00,ALVAROOBREGON,LOS ALPES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55311066
40_200,19.29504564862228,-99.23085269354338,2024-09-02 13:30:00,TLALPAN,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58857644
63_199,19.411657467960637,-99.23574006011528,2024-08-25 04:30:00,MIGUELHIDALGO,BOSQUE DE LAS LOMAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5473473
58_230,19.388035003903656,-99.07889327734732,2024-07-08 07:30:00,IZTAPALAPA,DR. ALFONSO ORTIZ TIRADO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59844494
67_219,19.43416182749312,-99.13435728279876,2024-04-09 10:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5474278
53_227,19.36141080321545,-99.09555379166429,2024-01-31 13:30:00,IZTAPALAPA,SAN IGNACIO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5276274
59_218,19.39370617944433,-99.14126485193448,2024-06-24 19:30:00,BENITOJUAREZ,ÁLAMOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54381675
56_233,19.37992374083484,-99.06267071953594,2024-03-07 01:30:00,IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5230179
67_219,19.43328752760984,-99.13511617094004,2024-08-21 10:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52333534
75_210,19.471520283466713,-99.17920023006654,2024-08-25 01:30:00,AZCAPOTZALCO,SINDICATO MEXICANO DE ELECTRICISTAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52807724
71_215,19.450546205224857,-99.15703792046854,2024-01-11 01:30:00,CUAUHTEMOC,SANTA MARIA LA RIBERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5106615
76_226,19.48024300074024,-99.09873747357024,2024-08-15 07:30:00,GUSTAVOA.MADERO,GRANJAS MODERNAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5300395
48_223,19.335504530348462,-99.11765661869184,2024-02-18 19:30:00,COYOACAN,SAN FRANCISCO CULHUACAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5267629
49_217,19.344293723236305,-99.14501398232431,2024-03-26 13:30:00,COYOACAN,PARQUE SAN ANDRÉS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55822873
77_220,19.482701755582568,-99.127353458952,2024-05-31 07:30:00,GUSTAVOA.MADERO,MAGDALENA DE LAS SALINAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53076106
56_232,19.380040565652955,-99.07071873113463,2024-05-11 22:30:00,IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5099792
70_228,19.449010230716727,-99.09264164588298,2024-01-05 16:30:00,VENUSTIANOCARRANZA,AQUILES SERDÁN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.50131893
67_227,19.43505920558496,-99.09737510848326,2024-06-24 04:30:00,VENUSTIANOCARRANZA,MOCTEZUMA 2A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55646086
57_235,19.38243142483074,-99.05474782973668,2024-05-09 13:30:00,IZTAPALAPA,UNIDAD EJÉRCITO CONSTITUCIONALISTA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.529417
40_221,19.298909657576463,-99.12671335849852,2024-03-22 10:30:00,TLALPAN,RESIDENCIAL ACOXPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5905879
26_222,19.22798120122127,-99.12241261577152,2024-05-18 16:30:00,XOCHIMILCO,SAN MATEO XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5380567
42_233,19.306762778658324,-99.06465544444151,2024-07-28 04:30:00,IZTAPALAPA,AREA FEDERAL PANTEON SAN LORENZO TEZONCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57708484
68_215,19.4386057370634,-99.15508542653424,2024-02-03 22:30:00,CUAUHTEMOC,TABACALERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6031286
42_212,19.309718612245153,-99.17056254705427,2024-08-19 16:30:00,COYOACAN,VILLA PANAMERICANA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55095124
44_235,19.320481589862784,-99.05417715213032,2024-02-01 19:30:00,IZTAPALAPA,LOMAS DE SAN LORENZO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5512518
75_230,19.473893533728557,-99.0817476318612,2024-09-19 13:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN VII SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.562442
64_212,19.417623410235933,-99.16723646287066,2024-09-03 07:30:00,CUAUHTEMOC,ROMA NORTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5677366
75_230,19.472158951670615,-99.08075849307532,2024-06-20 16:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN VII SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5495418
92_219,19.558951045609763,-99.13302510470878,2024-07-23 16:30:00,GUSTAVOA.MADERO,GENERAL FELIPE BERRIOZABAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5491736
58_213,19.3867318486071,-99.16439717171087,2024-07-23 13:30:00,BENITOJUAREZ,DEL VALLE CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5526544
62_212,19.40546402882483,-99.16824784648534,2024-02-07 13:30:00,CUAUHTEMOC,HIPÓDROMO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5485528
38_199,19.28721946649432,-99.23240222564569,2024-04-01 10:30:00,TLALPAN,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5799243
60_234,19.397162271290348,-99.0606413708789,2024-04-18 13:30:00,IZTACALCO,AGRÍCOLA ORIENTAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55462015
46_221,19.327164230406492,-99.12238151698575,2024-07-31 13:30:00,COYOACAN,PRESIDENTES EJIDALES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5331528
38_201,19.286719518267905,-99.22573642633913,2024-03-26 10:30:00,TLALPAN,HÉROES DE PADIERNA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5637735
76_203,19.475634696933295,-99.2156461670257,2024-05-07 19:30:00,AZCAPOTZALCO,AMPLIACIÓN SAN PEDRO XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5687426
29_225,19.2402439434136,-99.10593673725998,2024-01-24 10:30:00,XOCHIMILCO,SAN LUCAS ORIENTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56113684
33_243,19.26540189088169,-99.01534252691698,2024-02-14 01:30:00,TLAHUAC,LOS REYES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55049074
45_212,19.322547414821425,-99.17176432906176,2024-03-10 01:30:00,COYOACAN,PEDREGAL DE SANTO DOMINGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52064914
86_219,19.52753651865291,-99.13610284008172,2024-04-20 22:30:00,GUSTAVOA.MADERO,LA PASTORA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5491401
42_216,19.30839476519448,-99.14985949502476,2024-06-29 01:30:00,COYOACAN,PEDREGAL DE SANTA URSULA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5446773
58_213,19.386629232317585,-99.16360237703024,2024-09-06 22:30:00,BENITOJUAREZ,DEL VALLE CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5718006
72_219,19.46017634080937,-99.1332870392322,2024-06-24 10:30:00,CUAUHTEMOC,EX-HIPÓDROMO DE PERALVILLO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5639647
70_215,19.44858583727531,-99.1542928842083,2024-01-17 13:30:00,CUAUHTEMOC,BUENAVISTA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5720556
57_225,19.380709620229705,-99.10602148338909,2024-05-30 04:30:00,IZTACALCO,INFONAVIT IZTACALCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56123775
89_216,19.54304855648447,-99.15103670937395,2024-04-13 10:30:00,GUSTAVOA.MADERO,ZONA ESCOLAR,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.610081
69_230,19.444281865072785,-99.08135708790856,2024-02-18 19:30:00,VENUSTIANOCARRANZA,PEÑÓN DE LOS BAÑOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56262517
68_209,19.44031620320842,-99.18693824675408,2024-04-16 13:30:00,MIGUELHIDALGO,GRANADA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5488119
71_227,19.45236618678128,-99.09613194309787,2024-03-01 16:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN I SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5576142
65_217,19.424058792046942,-99.14644783503844,2024-06-30 13:30:00,CUAUHTEMOC,DOCTORES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59665686
58_231,19.38633305541394,-99.07272918592793,2024-07-01 07:30:00,IZTACALCO,AGRÍCOLA ORIENTAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55164796
52_204,19.360503257662884,-99.20977451362504,2024-08-24 22:30:00,ALVAROOBREGON,AMPLIACIÓN ALPES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5004711
48_238,19.336422619664148,-99.04067787021546,2024-08-13 16:30:00,IZTAPALAPA,SANTA CRUZ MEYEHUALCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.569597
48_231,19.339455766204175,-99.07422772544508,2024-04-02 16:30:00,IZTAPALAPA,SAN JUAN XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5498123
47_229,19.33388126000603,-99.0866942196666,2024-07-26 19:30:00,IZTAPALAPA,SAN JUAN XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52345943
85_213,19.52328199877397,-99.1653344210619,2024-08-28 10:30:00,GUSTAVOA.MADERO,SANTA ROSA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59312946
77_221,19.483022355169435,-99.12447118099033,2024-05-20 16:30:00,GUSTAVOA.MADERO,TEPEYAC INSURGENTES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5516246
53_208,19.361128178890688,-99.18981351210005,2024-05-09 10:30:00,ALVAROOBREGON,LOS ALPES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56645167
20_222,19.196143775204742,-99.121406197484,2024-06-03 04:30:00,XOCHIMILCO,SAN FRANCISCO TLALNEPANTLA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58878976
69_217,19.44208527051233,-99.1428093055502,2024-03-30 04:30:00,CUAUHTEMOC,GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5191199
59_213,19.391333191411256,-99.16302834258497,2024-08-20 19:30:00,BENITOJUAREZ,DEL VALLE CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5349693
46_187,19.32942613098021,-99.29349705838996,2024-09-29 19:30:00,CUAJIMALPADEMORELOS,SANTA ROSA XOCHIAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56879634
22_240,19.20529900875431,-99.02982292569408,2024-09-25 22:30:00,MILPAALTA,SANTA MARTHA (VILLA MILPA ALTA),ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.544684
70_223,19.44614495997965,-99.11465134353692,2024-03-05 04:30:00,VENUSTIANOCARRANZA,MICHOACANA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55822283
60_210,19.399304159325897,-99.18189624912466,2024-04-15 13:30:00,BENITOJUAREZ,SAN PEDRO DE LOS PINOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55921793
21_220,19.204757579167055,-99.1302744520014,2024-04-19 10:30:00,XOCHIMILCO,PEDREGAL DE SAN FRANCISCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55801326
78_210,19.490290734921345,-99.18282959565884,2024-07-24 10:30:00,AZCAPOTZALCO,SAN MARCOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5818485
52_216,19.36077349917089,-99.15028447405572,2024-05-05 16:30:00,BENITOJUAREZ,PORTALES SUR,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.533904
24_203,19.216139320805365,-99.213682681621,2024-05-26 13:30:00,TLALPAN,SANTO TOMAS AJUSCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.55175805
58_197,19.38685206919683,-99.24624012015512,2024-05-15 04:30:00,MIGUELHIDALGO,LOMAS DE BEZARES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5166098
71_216,19.454385915658513,-99.14794454572916,2024-08-26 16:30:00,CUAUHTEMOC,BUENAVISTA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5309209
46_195,19.32875130369971,-99.25311228357624,2024-06-07 19:30:00,ALVAROOBREGON,TORRES DE POTRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5426495
49_227,19.340869377655697,-99.09452491627508,2024-03-11 13:30:00,IZTAPALAPA,LOS REYES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.552475
31_223,19.25520710111359,-99.11481589125934,2024-05-08 13:30:00,XOCHIMILCO,LA CONCHA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54754215
23_249,19.211650315031836,-98.98378173204831,2024-08-15 10:30:00,MILPAALTA,Pueblo San Antonio Tecomitl Barrio Xochitepec,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53685653
46_232,19.326690088963744,-99.07180379147186,2024-01-25 13:30:00,IZTAPALAPA,SAN JUAN ESTRELLA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5341745
68_218,19.437732659417073,-99.13879500094428,2024-04-18 01:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53416026
60_216,19.39821158836714,-99.15210040699397,2024-03-21 10:30:00,BENITOJUAREZ,NARVARTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.52024007
78_226,19.488298587630624,-99.09859393834068,2024-01-11 13:30:00,GUSTAVOA.MADERO,SALVADOR DÍAZ MIRÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5069302
54_239,19.366097717124603,-99.03591596081924,2024-06-11 19:30:00,IZTAPALAPA,EJERCITO DE AGUA PRIETA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54129004
42_210,19.30878821550304,-99.178165212387,2024-02-05 07:30:00,COYOACAN,PEDREGAL DEL MAUREL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5356582
43_204,19.31216413089844,-99.20840275723796,2024-04-19 16:30:00,ALVAROOBREGON,JARDINES DEL PEDREGAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5370814
43_195,19.311367006079347,-99.25675962274089,2024-03-02 22:30:00,LAMAGDALENACONTRERAS,SAN BERNABÉ OCOTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5960277
68_213,19.440018281249376,-99.16508007216908,2024-07-03 01:30:00,CUAUHTEMOC,SAN RAFAEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5238815
50_247,19.350156238735245,-98.99257015421529,2024-04-05 13:30:00,IZTAPALAPA,SAN MIGUEL TEOTONGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5356158
34_212,19.26898107056626,-99.17021521999466,2024-07-19 07:30:00,TLALPAN,SAN PEDRO MÁRTIR,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56347543
38_199,19.289493936079744,-99.23300455384916,2024-01-01 19:30:00,TLALPAN,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5839208
70_204,19.44899926666914,-99.20993337126102,2024-05-22 13:30:00,MIGUELHIDALGO,LOMAS DE SOTELO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54768586
63_212,19.413072453706096,-99.17092236537498,2024-01-21 07:30:00,CUAUHTEMOC,HIPÓDROMO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5373665
40_207,19.296594296386132,-99.1956956121881,2024-03-31 22:30:00,TLALPAN,PARQUE DEL PEDREGAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5781033
63_220,19.412325785586873,-99.13129167618683,2024-09-13 07:30:00,CUAUHTEMOC,PAULINO NAVARRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5788693
50_205,19.34674915547724,-99.20306681212372,2024-06-30 10:30:00,ALVAROOBREGON,LOMAS DE SAN ÁNGEL INN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5706148
77_219,19.482084463026357,-99.13555472535232,2024-08-29 16:30:00,GUSTAVOA.MADERO,MAGDALENA DE LAS SALINAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5584326
96_220,19.578247109560255,-99.1302019445739,2024-01-23 10:30:00,GUSTAVOA.MADERO,MALACATES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.578093
36_217,19.277240395427455,-99.14406277712256,2024-05-13 19:30:00,TLALPAN,VALLE ESCONDIDO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53876555
70_207,19.44599773710262,-99.19487854882122,2024-02-14 13:30:00,MIGUELHIDALGO,PENSIL NORTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5273477
67_206,19.43142669521885,-99.1980620583471,2024-08-16 07:30:00,MIGUELHIDALGO,POLANCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5621466
94_219,19.568716883972165,-99.13249582511324,2024-03-16 07:30:00,GUSTAVOA.MADERO,LOMAS DE CUAUTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.51251334
56_223,19.376205514764727,-99.11544965522783,2024-09-08 13:30:00,IZTAPALAPA,APATLACO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54576427
65_223,19.42479447565471,-99.11343523487731,2024-04-10 10:30:00,VENUSTIANOCARRANZA,AERONÁUTICA MILITAR,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58238643
56_206,19.377611956913864,-99.19877223105404,2024-06-13 16:30:00,ALVAROOBREGON,MINAS CRISTO REY,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54078263
59_225,19.39273158333059,-99.10446717274266,2024-07-22 19:30:00,IZTACALCO,JUVENTINO ROSAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53004795
55_219,19.373268159121785,-99.13313399116684,2024-08-24 13:30:00,IZTAPALAPA,ZACAHUITZCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5613307
45_180,19.32397776694147,-99.33163907923726,2024-01-30 07:30:00,CUAJIMALPADEMORELOS,SAN LORENZO ACOPILCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5491323
49_190,19.34197936498361,-99.28230771875803,2024-09-11 07:30:00,CUAJIMALPADEMORELOS,SAN MATEO TLALTENANGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54158413
53_226,19.36355851848246,-99.09779057999236,2024-08-04 22:30:00,IZTAPALAPA,SANTA BÁRBARA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5679036
36_201,19.27796755742216,-99.22530014931635,2024-08-27 13:30:00,TLALPAN,CULTURA MAYA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56589854
80_226,19.49695246750462,-99.0976363004123,2024-05-15 16:30:00,GUSTAVOA.MADERO,GABRIEL HERNÁNDEZ,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.50852126
57_242,19.38458602331944,-99.01854979654787,2024-09-02 13:30:00,IZTAPALAPA,SANTA MARTHA ACATITLA NORTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6016522
64_234,19.419142262344156,-99.06237970991444,2024-02-19 16:30:00,IZTACALCO,AGRÍCOLA PANTITLAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5861286
82_208,19.50866040765805,-99.18859613091357,2024-04-20 16:30:00,AZCAPOTZALCO,SAN MARTÍN XOCHINAHUAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5451523
55_225,19.37451733664435,-99.10485222208382,2024-05-08 07:30:00,IZTAPALAPA,ACULCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5514995
48_242,19.339309648878384,-99.0197917860529,2024-06-05 07:30:00,IZTAPALAPA,XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6134536
59_204,19.39382331035053,-99.2093523964066,2024-04-24 04:30:00,ALVAROOBREGON,MOLINO DE SANTO DOMINGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.54537886
39_222,19.29393210468806,-99.11820640116864,2024-02-26 04:30:00,TLALPAN,NARCISO MENDOZA SUPER MANZANA 6 VILLA COAPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5941025
55_189,19.373981083923457,-99.28747895785918,2024-06-05 22:30:00,CUAJIMALPADEMORELOS,LA NAVIDAD,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58614945
30_240,19.24949178372035,-99.03009909100578,2024-03-30 19:30:00,XOCHIMILCO,DEL CARMEN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5979052
20_217,19.199270800543207,-99.14441677057972,2024-02-01 13:30:00,TLALPAN,SAN MIGUEL TOPILEJO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5677308
23_200,19.211780249864457,-99.22684846521152,2024-05-31 04:30:00,TLALPAN,SANTO TOMAS AJUSCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58268183
57_195,19.381531447804193,-99.25402559454984,2024-05-21 16:30:00,CUAJIMALPADEMORELOS,PALO ALTO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59377223
52_211,19.35952980963441,-99.17630585686136,2024-08-08 07:30:00,ALVAROOBREGON,AXOTLA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57066137
56_195,19.379441965787844,-99.25586764980557,2024-07-10 19:30:00,ALVAROOBREGON,ZEDEC SANTA FE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.56300235
53_194,19.361459868550817,-99.26117969710036,2024-01-12 04:30:00,ALVAROOBREGON,ZEDEC SANTA FE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57080054
68_227,19.43944778247453,-99.09352175848788,2024-02-08 10:30:00,VENUSTIANOCARRANZA,MOCTEZUMA 2A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5503942
42_225,19.306555072130895,-99.10643154395297,2024-04-09 13:30:00,COYOACAN,CAFETALES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5478529
70_218,19.447116482415115,-99.14121613531682,2024-09-15 19:30:00,CUAUHTEMOC,GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.50980866
36_205,19.279432654213075,-99.20295566647204,2024-06-14 13:30:00,TLALPAN,MIGUEL HIDALGO 3A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53715974
61_219,19.400786942624457,-99.1377198282363,2024-03-17 04:30:00,IZTACALCO,VIADUCTO PIEDAD,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53189754
